customer_idx,customer_id,row,col,cell_linear,weight,volume,priority,cluster,vehicle_id,depot_id
1383,C003065,1374,239,3605615,12.350000,0.154000,3.000000,29,V0064,D001_2
1384,C003069,1865,1146,4894906,0.400000,0.120000,2.000000,43,V0049,D001_3
1385,C003070,1482,2622,3891390,1.070000,0.057000,2.000000,4,V0127,D001_1
1386,C003071,92,196,241604,17.180000,0.198000,2.000000,24,V0064,D001_2
1387,C003073,2536,74,6654538,19.850000,0.165000,1.000000,-1,,
1388,C003076,67,191,175999,4.210000,0.222000,2.000000,24,V0064,D001_2
1389,C003079,2233,386,5859778,21.930000,0.173000,2.000000,26,V0064,D001_2
1390,C003080,586,2030,1539694,17.650000,0.047000,2.000000,53,V0267,D001_4
1391,C003083,55,1391,145711,14.690000,0.068000,1.000000,28,V0064,D001_2
1392,C003085,2621,342,6877846,1.230000,0.067000,2.000000,-1,,
1393,C003088,673,103,1766055,18.379999,0.117000,1.000000,30,V0064,D001_2
1394,C003091,2425,2264,6365464,4.510000,0.193000,2.000000,3,V0127,D001_1
1395,C003092,2199,2206,5772382,1.750000,0.158000,1.000000,3,V0127,D001_1
1396,C003102,1144,1449,3003305,16.459999,0.164000,2.000000,60,V0267,D001_4
1397,C003105,1866,513,4896897,7.070000,0.157000,3.000000,40,V0049,D001_3
1398,C003106,1953,398,5125070,1.110000,0.151000,3.000000,26,V0064,D001_2
1399,C003107,577,1083,1515131,7.130000,0.131000,3.000000,31,V0064,D001_2
1400,C003109,1285,2487,3374327,20.309999,0.223000,2.000000,4,V0127,D001_1
1401,C003116,945,1856,2481536,7.400000,0.080000,2.000000,55,V0267,D001_4
1402,C003118,2190,1080,5747640,21.480000,0.059000,2.000000,-1,,
1403,C003120,1666,1618,4373202,19.690001,0.060000,3.000000,58,V0267,D001_4
1404,C003121,230,1539,605059,14.220000,0.208000,3.000000,25,V0064,D001_2
1405,C003122,2559,2236,6717052,19.110001,0.103000,2.000000,-1,,
1406,C003124,2344,25,6150681,3.530000,0.044000,2.000000,-1,,
1407,C003125,547,2444,1437772,4.250000,0.238000,2.000000,-1,,
1408,C003126,1137,1359,2984847,12.410000,0.230000,2.000000,60,V0267,D001_4
1409,C003127,412,731,1081819,24.350000,0.071000,2.000000,27,V0064,D001_2
1410,C003128,939,1445,2465381,4.710000,0.038000,1.000000,63,V0004,D001_5
1411,C003129,1039,712,2727048,12.150000,0.162000,1.000000,33,V0064,D001_2
1412,C003130,1401,246,3676470,19.940001,0.041000,3.000000,29,V0064,D001_2
1413,C003131,2535,2033,6653873,22.980000,0.144000,1.000000,-1,,
1414,C003136,2262,1367,5936855,6.130000,0.060000,1.000000,42,V0049,D001_3
1415,C003137,110,54,288694,21.950001,0.009000,2.000000,24,V0064,D001_2
1416,C003138,893,137,2343369,6.360000,0.063000,2.000000,30,V0064,D001_2
1417,C003139,790,2135,2075095,0.620000,0.244000,2.000000,50,V0267,D001_4
1418,C003141,1458,1718,3827510,1.160000,0.100000,2.000000,58,V0267,D001_4
1419,C003142,606,1014,1591158,17.459999,0.231000,3.000000,31,V0064,D001_2
1420,C003145,1306,524,3427468,24.049999,0.155000,2.000000,32,V0064,D001_2
1421,C003148,2103,1064,5519336,11.250000,0.175000,1.000000,-1,,
1422,C003149,1470,497,3857777,14.220000,0.100000,2.000000,32,V0064,D001_2
1423,C003151,1661,1387,4359851,5.210000,0.211000,3.000000,-1,,
1424,C003153,115,2360,304120,3.600000,0.150000,2.000000,62,V0004,D001_5
1425,C003155,1396,2106,3665210,11.760000,0.050000,3.000000,58,V0267,D001_4
1426,C003160,2137,2011,5609499,6.290000,0.063000,2.000000,3,V0127,D001_1
1427,C003161,1683,35,4416227,15.760000,0.152000,1.000000,29,V0064,D001_2
1428,C003162,1393,715,3655947,12.650000,0.230000,1.000000,63,V0004,D001_5
1429,C003164,127,1807,335055,24.500000,0.115000,2.000000,25,V0064,D001_2
1430,C003165,2274,910,5967886,6.900000,0.183000,2.000000,-1,,
1431,C003169,2285,1334,5997174,24.309999,0.118000,2.000000,-1,,
1432,C003172,1007,2285,2644653,19.760000,0.234000,3.000000,50,V0267,D001_4
1433,C003174,1037,1174,2722262,12.410000,0.032000,3.000000,60,V0267,D001_4
1434,C003175,563,778,1478090,5.640000,0.119000,2.000000,31,V0064,D001_2
1435,C003176,1241,2194,3258578,3.250000,0.204000,2.000000,4,V0127,D001_1
1436,C003177,613,176,1608688,1.050000,0.186000,2.000000,30,V0064,D001_2
1437,C003180,74,2242,196418,20.629999,0.247000,2.000000,62,V0004,D001_5
1438,C003182,740,117,1941877,18.650000,0.053000,2.000000,30,V0064,D001_2
1439,C003183,1905,2182,5000902,12.660000,0.043000,1.000000,7,V0127,D001_1
1440,C003184,1171,1096,3073800,11.990000,0.160000,2.000000,33,V0064,D001_2
1441,C003185,82,1206,216374,10.210000,0.028000,1.000000,28,V0064,D001_2
1442,C003186,751,1593,1972217,18.580000,0.068000,2.000000,34,V0064,D001_2
1443,C003189,144,1079,378935,1.480000,0.155000,2.000000,28,V0064,D001_2
1444,C003195,1365,185,3581945,16.559999,0.023000,2.000000,29,V0064,D001_2
1445,C003201,695,1287,1824967,3.190000,0.113000,2.000000,63,V0004,D001_5
1446,C003203,2282,1871,5989839,24.780001,0.057000,1.000000,1,V0127,D001_1
1447,C003206,2377,1501,6238749,10.570000,0.108000,2.000000,1,V0127,D001_1
1448,C003210,1187,802,3115490,11.900000,0.085000,2.000000,33,V0064,D001_2
1449,C003211,1847,78,4846606,6.000000,0.178000,2.000000,26,V0064,D001_2
1450,C003212,1012,2034,2657522,18.820000,0.191000,2.000000,55,V0267,D001_4
1451,C003215,1772,41,4649769,8.040000,0.054000,2.000000,29,V0064,D001_2
1452,C003216,2517,1119,6605727,23.180000,0.010000,2.000000,-1,,
1453,C003218,2569,2496,6743552,15.700000,0.095000,2.000000,-1,,
1454,C003220,1634,58,4287674,7.240000,0.185000,1.000000,29,V0064,D001_2
1455,C003221,2337,2374,6134662,5.830000,0.098000,2.000000,3,V0127,D001_1
1456,C003224,1443,877,3787309,1.250000,0.213000,2.000000,63,V0004,D001_5
1457,C003225,2389,108,6268844,22.900000,0.010000,2.000000,-1,,
1458,C003226,745,230,1955110,18.120001,0.122000,2.000000,30,V0064,D001_2
1459,C003227,296,198,776902,22.000000,0.208000,2.000000,24,V0064,D001_2
1460,C003228,825,1047,2165847,22.309999,0.182000,2.000000,31,V0064,D001_2
1461,C003230,203,1752,534424,7.740000,0.188000,2.000000,25,V0064,D001_2
1462,C003233,1518,383,3983615,5.660000,0.185000,2.000000,29,V0064,D001_2
1463,C003235,2330,1402,6115322,9.720000,0.150000,1.000000,36,V0049,D001_3
1464,C003237,1361,641,3571905,16.389999,0.100000,2.000000,32,V0064,D001_2
1465,C003239,292,1265,767473,8.430000,0.048000,1.000000,28,V0064,D001_2
1466,C003242,557,796,1462364,6.050000,0.033000,1.000000,31,V0064,D001_2
1467,C003243,705,680,1850600,5.220000,0.030000,2.000000,33,V0064,D001_2
1468,C003244,2444,464,6413520,20.860001,0.080000,3.000000,-1,,
1469,C003245,1617,190,4243198,14.480000,0.241000,1.000000,29,V0064,D001_2
1470,C003250,2626,0,6890624,19.530001,0.018000,2.000000,-1,,
1471,C003251,844,1513,2216169,16.900000,0.170000,2.000000,55,V0267,D001_4
1472,C003254,638,2395,1676507,3.290000,0.151000,2.000000,53,V0267,D001_4
1473,C003256,452,519,1186567,19.540001,0.019000,1.000000,27,V0064,D001_2
1474,C003259,2238,2196,5874708,23.559999,0.227000,2.000000,3,V0127,D001_1
1475,C003261,1193,191,3130623,20.469999,0.220000,2.000000,32,V0064,D001_2
1476,C003271,2590,754,6796914,15.590000,0.029000,1.000000,-1,,
1477,C003272,1353,1764,3552036,6.950000,0.148000,2.000000,58,V0267,D001_4
1478,C003274,647,1753,1699481,16.990000,0.072000,2.000000,63,V0004,D001_5
1479,C003277,1873,91,4914843,16.379999,0.007000,2.000000,26,V0064,D001_2
1480,C003278,981,2350,2576494,3.140000,0.053000,2.000000,50,V0267,D001_4
1481,C003280,1921,1698,5042402,7.850000,0.013000,2.000000,14,V0231,D001_1
1482,C003284,806,2293,2117237,17.610001,0.038000,1.000000,50,V0267,D001_4
1483,C003285,139,705,365441,10.020000,0.178000,2.000000,27,V0064,D001_2
1484,C003288,1433,1416,3761608,18.110001,0.175000,2.000000,60,V0267,D001_4
1485,C003289,1592,1957,4179365,8.730000,0.213000,1.000000,58,V0267,D001_4
1486,C003293,2514,2561,6599297,14.690000,0.227000,3.000000,-1,,
1487,C003297,195,593,512273,24.180000,0.208000,3.000000,27,V0064,D001_2
1488,C003300,236,844,620108,21.549999,0.031000,1.000000,27,V0064,D001_2
1489,C003303,956,241,2508785,11.390000,0.170000,3.000000,30,V0064,D001_2
1490,C003304,1188,2275,3119587,4.310000,0.135000,3.000000,50,V0267,D001_4
1491,C003306,2087,1429,5477717,2.890000,0.083000,2.000000,-1,,
1492,C003309,1326,2361,3481785,6.590000,0.115000,2.000000,4,V0127,D001_1
1493,C003310,802,2057,2106505,9.320000,0.021000,3.000000,50,V0267,D001_4
1494,C003314,777,939,2039787,22.420000,0.057000,1.000000,31,V0064,D001_2
1495,C003319,2542,970,6671178,6.820000,0.056000,3.000000,-1,,
1496,C003328,287,1924,755012,5.020000,0.071000,2.000000,62,V0004,D001_5
1497,C003329,987,1855,2591743,2.920000,0.213000,1.000000,55,V0267,D001_4
1498,C003330,2139,2093,5614829,0.580000,0.136000,2.000000,3,V0127,D001_1
1499,C003332,1429,1924,3751620,5.100000,0.177000,2.000000,58,V0267,D001_4
1500,C003334,523,1688,1374040,5.120000,0.064000,2.000000,34,V0064,D001_2
1501,C003337,1106,1775,2903919,23.700001,0.068000,3.000000,55,V0267,D001_4
1502,C003338,1487,292,3902180,15.290000,0.221000,1.000000,29,V0064,D001_2
1503,C003344,1035,458,2716298,17.820000,0.160000,2.000000,32,V0064,D001_2
1504,C003345,2135,1851,5604091,2.050000,0.230000,1.000000,20,V0190,D001_1
1505,C003346,2362,1435,6199323,13.030000,0.198000,3.000000,36,V0049,D001_3
1506,C003350,2418,2501,6347333,4.710000,0.179000,2.000000,-1,,
1507,C003353,1935,49,5077489,8.010000,0.175000,2.000000,26,V0064,D001_2
1508,C003356,1128,1201,2961073,11.910000,0.218000,3.000000,60,V0267,D001_4
1509,C003361,1482,2071,3890839,16.030001,0.083000,1.000000,58,V0267,D001_4
1510,C003364,116,346,304730,7.070000,0.225000,2.000000,24,V0064,D001_2
1511,C003367,1488,202,3904714,2.620000,0.141000,2.000000,29,V0064,D001_2
1512,C003372,2573,1252,6752804,22.520000,0.165000,3.000000,-1,,
1513,C003373,2406,824,6314168,0.340000,0.194000,2.000000,-1,,
1514,C003375,593,1582,1557614,18.709999,0.228000,2.000000,34,V0064,D001_2
1515,C003376,1600,1722,4200122,21.360001,0.213000,2.000000,58,V0267,D001_4
1516,C003377,155,476,407196,24.559999,0.163000,1.000000,24,V0064,D001_2
1517,C003382,32,393,84361,6.140000,0.157000,2.000000,24,V0064,D001_2
1518,C003383,1171,924,3073628,2.690000,0.192000,2.000000,33,V0064,D001_2
1519,C003385,693,1690,1820122,12.730000,0.203000,2.000000,55,V0267,D001_4
1520,C003387,781,934,2050278,1.850000,0.121000,2.000000,31,V0064,D001_2
1521,C003388,2014,690,5285426,0.500000,0.032000,1.000000,29,V0064,D001_2
1522,C003394,555,591,1456911,13.370000,0.216000,2.000000,33,V0064,D001_2
1523,C003395,1522,24,3993752,13.100000,0.056000,3.000000,29,V0064,D001_2
1524,C003400,18,125,47357,20.100000,0.112000,1.000000,24,V0064,D001_2
1525,C003404,119,682,312938,1.790000,0.221000,1.000000,27,V0064,D001_2
1526,C003405,841,2240,2209024,17.530001,0.085000,1.000000,50,V0267,D001_4
1527,C003406,471,703,1236607,11.980000,0.139000,2.000000,27,V0064,D001_2
1528,C003408,1485,1678,3898318,12.440000,0.052000,2.000000,15,V0231,D001_1
1529,C003410,1592,543,4177951,2.760000,0.223000,2.000000,-1,,
1530,C003411,2242,2058,5885066,11.240000,0.087000,2.000000,3,V0127,D001_1
1531,C003413,1212,2353,3182641,4.280000,0.240000,2.000000,50,V0267,D001_4
1532,C003415,1840,1506,4829666,9.180000,0.114000,1.000000,-1,,
1533,C003416,959,1083,2517499,7.450000,0.236000,3.000000,33,V0064,D001_2
1534,C003417,2519,1968,6611824,6.210000,0.181000,2.000000,10,V0127,D001_1
1535,C003418,224,1727,589503,10.820000,0.082000,1.000000,25,V0064,D001_2
1536,C003420,83,565,218357,17.990000,0.134000,1.000000,27,V0064,D001_2
1537,C003423,1337,2230,3510518,8.780000,0.130000,2.000000,4,V0127,D001_1
1538,C003424,1348,891,3538043,14.120000,0.179000,2.000000,63,V0004,D001_5
1539,C003429,1137,1144,2984632,17.350000,0.071000,2.000000,60,V0267,D001_4
1540,C003431,326,1861,857285,15.980000,0.020000,2.000000,25,V0064,D001_2
1541,C003432,1076,858,2824282,0.200000,0.071000,2.000000,31,V0064,D001_2
1542,C003433,2236,1887,5869151,4.890000,0.193000,1.000000,1,V0127,D001_1
1543,C003434,545,1328,1431408,16.820000,0.183000,2.000000,63,V0004,D001_5
1544,C003435,240,1391,631151,4.110000,0.007000,1.000000,28,V0064,D001_2
1545,C003438,2132,705,5595073,19.520000,0.208000,1.000000,-1,,
1546,C003447,880,409,2309529,7.940000,0.241000,2.000000,32,V0064,D001_2
1547,C003448,1203,689,3157361,13.080000,0.095000,1.000000,32,V0064,D001_2
1548,C003449,1255,1656,3294776,15.290000,0.102000,3.000000,55,V0267,D001_4
1549,C003450,1719,1761,4512417,15.510000,0.036000,2.000000,58,V0267,D001_4
1550,C003452,1939,1777,5089713,8.630000,0.042000,2.000000,-1,,
1551,C003453,1976,1947,5186971,6.640000,0.218000,2.000000,21,V0190,D001_1
1552,C003454,2022,2261,5307989,11.060000,0.210000,2.000000,7,V0127,D001_1
1553,C003462,338,334,887246,16.400000,0.038000,2.000000,24,V0064,D001_2
1554,C003464,2234,1262,5863278,10.800000,0.200000,2.000000,-1,,
1555,C003469,2348,726,6161878,22.360001,0.034000,2.000000,-1,,
1556,C003471,240,18,629778,10.000000,0.093000,2.000000,24,V0064,D001_2
1557,C003472,2014,1463,5286199,16.270000,0.119000,2.000000,-1,,
1558,C003477,526,2091,1382315,18.000000,0.193000,1.000000,53,V0267,D001_4
1559,C003480,2575,1167,6757967,17.920000,0.214000,2.000000,-1,,
1560,C003485,2628,2587,6898459,15.830000,0.094000,1.000000,-1,,
1561,C003487,68,1041,179473,7.420000,0.084000,3.000000,28,V0064,D001_2
1562,C003490,2360,1863,6194503,21.760000,0.152000,3.000000,1,V0127,D001_1
1563,C003491,1513,653,3970765,0.970000,0.244000,2.000000,63,V0004,D001_5
1564,C003492,1237,1352,3247240,8.100000,0.205000,1.000000,60,V0267,D001_4
1565,C003493,1852,508,4860156,10.840000,0.216000,2.000000,40,V0049,D001_3
1566,C003495,1276,2079,3350303,22.889999,0.154000,2.000000,58,V0267,D001_4
1567,C003503,1527,2447,4009295,8.450000,0.013000,2.000000,4,V0127,D001_1
1568,C003504,2229,2482,5851378,17.209999,0.031000,2.000000,7,V0127,D001_1
1569,C003507,368,1566,967198,17.969999,0.170000,2.000000,25,V0064,D001_2
1570,C003509,2209,2449,5798865,5.210000,0.016000,1.000000,7,V0127,D001_1
1571,C003510,2473,910,6490062,9.100000,0.189000,3.000000,-1,,
1572,C003516,1009,337,2647953,12.040000,0.212000,2.000000,30,V0064,D001_2
1573,C003518,2408,900,6319492,4.900000,0.158000,2.000000,35,V0049,D001_3
1574,C003520,1035,2078,2717918,11.720000,0.190000,2.000000,50,V0267,D001_4
1575,C003521,1849,1648,4853424,18.059999,0.205000,2.000000,-1,,
1576,C003522,830,392,2178312,21.370001,0.044000,2.000000,30,V0064,D001_2
1577,C003523,1785,909,4684749,18.090000,0.136000,2.000000,-1,,
1578,C003524,656,1806,1723150,21.360001,0.140000,2.000000,63,V0004,D001_5
1579,C003526,127,2103,335351,14.830000,0.024000,3.000000,62,V0004,D001_5
1580,C003529,1531,399,4017743,16.260000,0.043000,3.000000,29,V0064,D001_2
1581,C003531,2185,2479,5735919,19.900000,0.089000,1.000000,7,V0127,D001_1
1582,C003532,494,1937,1298193,4.250000,0.095000,1.000000,53,V0267,D001_4
1583,C003534,1690,1995,4436555,7.820000,0.030000,2.000000,58,V0267,D001_4
1584,C003535,2151,1947,5646171,23.820000,0.083000,2.000000,12,V0231,D001_1
1585,C003537,1720,2038,4515318,21.590000,0.175000,3.000000,58,V0267,D001_4
1586,C003538,318,206,834638,14.970000,0.018000,2.000000,24,V0064,D001_2
1587,C003540,2082,574,5463742,22.240000,0.095000,2.000000,-1,,
1588,C003542,1759,2437,4618053,19.290001,0.081000,2.000000,13,V0231,D001_1
1589,C003545,1595,2055,4187335,10.570000,0.216000,2.000000,58,V0267,D001_4
1590,C003546,2652,2182,6961030,23.870001,0.109000,2.000000,-1,,
1591,C003548,1542,466,4046674,24.580000,0.249000,2.000000,29,V0064,D001_2
1592,C003549,1778,1975,4667447,13.180000,0.114000,2.000000,-1,,
1593,C003552,1148,1661,3014013,22.440001,0.050000,3.000000,55,V0267,D001_4
1594,C003556,2346,2291,6158195,8.380000,0.172000,2.000000,3,V0127,D001_1
1595,C003557,1351,2239,3547263,6.270000,0.232000,2.000000,4,V0127,D001_1
1596,C003558,1082,2437,2841605,1.570000,0.073000,2.000000,50,V0267,D001_4
1597,C003561,1820,2438,4778118,17.950001,0.033000,2.000000,7,V0127,D001_1
1598,C003562,1646,732,4319836,21.580000,0.016000,3.000000,-1,,
1599,C003564,1099,1496,2885272,7.180000,0.010000,1.000000,55,V0267,D001_4
1600,C003566,991,971,2601355,19.730000,0.009000,2.000000,33,V0064,D001_2
1601,C003568,688,2522,1807834,7.830000,0.063000,2.000000,50,V0267,D001_4
1602,C003571,1453,2410,3815082,2.600000,0.081000,2.000000,4,V0127,D001_1
1603,C003572,1702,2008,4468056,7.820000,0.192000,3.000000,58,V0267,D001_4
1604,C003575,713,1448,1872360,8.440000,0.087000,2.000000,34,V0064,D001_2
1605,C003576,1639,949,4301685,18.370001,0.087000,1.000000,-1,,
1606,C003579,2367,2517,6213525,21.870001,0.240000,1.000000,-1,,
1607,C003580,1113,1611,2922123,2.290000,0.219000,2.000000,55,V0267,D001_4
1608,C003581,1157,1965,3037933,0.940000,0.092000,2.000000,55,V0267,D001_4
1609,C003582,2260,1786,5932026,12.930000,0.191000,2.000000,1,V0127,D001_1
1610,C003585,2581,2004,6774548,13.100000,0.019000,3.000000,-1,,
1611,C003586,2052,2230,5386678,24.240000,0.094000,2.000000,7,V0127,D001_1
1612,C003587,846,442,2220346,15.240000,0.025000,2.000000,32,V0064,D001_2
1613,C003588,252,574,661822,0.830000,0.198000,2.000000,27,V0064,D001_2
1614,C003592,2199,1173,5771349,15.240000,0.182000,3.000000,-1,,
1615,C003596,2110,340,5536980,16.480000,0.066000,2.000000,26,V0064,D001_2
1616,C003597,1636,1753,4294617,5.010000,0.083000,1.000000,58,V0267,D001_4
1617,C003600,207,662,543830,8.010000,0.020000,1.000000,27,V0064,D001_2
1618,C003601,1265,2180,3321540,8.700000,0.167000,2.000000,4,V0127,D001_1
1619,C003602,1103,632,2894904,6.210000,0.212000,1.000000,32,V0064,D001_2
1620,C003604,2403,174,6305646,15.110000,0.176000,2.000000,-1,,
1621,C003607,1004,1789,2636285,24.910000,0.054000,1.000000,55,V0267,D001_4
1622,C003616,1609,1148,4223164,21.790001,0.246000,1.000000,60,V0267,D001_4
1623,C003617,2295,1581,6023661,0.380000,0.195000,2.000000,1,V0127,D001_1
1624,C003618,1122,542,2944670,1.600000,0.019000,1.000000,32,V0064,D001_2
1625,C003620,1417,1372,3719580,9.510000,0.220000,3.000000,60,V0267,D001_4
1626,C003622,2347,2562,6161090,10.850000,0.110000,2.000000,-1,,
1627,C003623,2538,905,6660617,22.770000,0.139000,2.000000,-1,,
1628,C003625,872,2292,2290420,21.709999,0.025000,2.000000,50,V0267,D001_4
1629,C003628,1158,490,3039082,15.640000,0.223000,3.000000,32,V0064,D001_2
1630,C003629,2652,2599,6961447,7.060000,0.171000,1.000000,-1,,
1631,C003630,1275,359,3345959,5.610000,0.047000,3.000000,29,V0064,D001_2
1632,C003632,525,295,1377895,15.110000,0.008000,2.000000,24,V0064,D001_2
1633,C003633,284,1782,746998,10.000000,0.119000,2.000000,25,V0064,D001_2
1634,C003635,2212,1428,5805716,18.059999,0.250000,3.000000,-1,,
1635,C003636,550,481,1443681,20.320000,0.188000,2.000000,33,V0064,D001_2
1636,C003643,2345,738,6154018,18.010000,0.122000,2.000000,-1,,
1637,C003646,1469,886,3855542,17.040001,0.194000,2.000000,63,V0004,D001_5
1638,C003647,2140,2091,5617451,9.380000,0.088000,2.000000,3,V0127,D001_1
1639,C003648,381,2233,1001977,11.310000,0.216000,2.000000,53,V0267,D001_4
1640,C003652,38,64,99776,7.310000,0.139000,2.000000,24,V0064,D001_2
1641,C003654,2362,2576,6200464,7.280000,0.216000,2.000000,-1,,
1642,C003659,2296,924,6025628,10.960000,0.130000,3.000000,-1,,
1643,C003660,830,1187,2179107,19.660000,0.134000,1.000000,31,V0064,D001_2
1644,C003662,1810,358,4749798,15.720000,0.214000,2.000000,26,V0064,D001_2
1645,C003664,2305,1689,6050009,11.230000,0.201000,3.000000,1,V0127,D001_1
1646,C003666,297,2371,781699,1.110000,0.110000,2.000000,62,V0004,D001_5
1647,C003668,239,1051,628187,7.530000,0.159000,1.000000,28,V0064,D001_2
1648,C003671,2006,1726,5265470,13.830000,0.160000,3.000000,-1,,
1649,C003672,2153,1803,5651275,21.830000,0.194000,2.000000,-1,,
1650,C003673,2130,2567,5591687,22.850000,0.107000,2.000000,-1,,
1651,C003675,2326,2262,6105686,16.620001,0.139000,2.000000,3,V0127,D001_1
1652,C003677,1897,2577,4980305,8.340000,0.111000,1.000000,-1,,
1653,C003678,2609,62,6846078,4.070000,0.147000,1.000000,-1,,
1654,C003680,1966,558,5159342,1.860000,0.172000,2.000000,-1,,
1655,C003683,1309,102,3434918,19.530001,0.195000,3.000000,29,V0064,D001_2
1656,C003684,761,2429,1999293,22.430000,0.063000,2.000000,50,V0267,D001_4
1657,C003685,319,916,837972,5.510000,0.092000,3.000000,27,V0064,D001_2
1658,C003686,126,1331,331955,4.130000,0.221000,2.000000,28,V0064,D001_2
1659,C003687,1958,2110,5139902,13.030000,0.074000,2.000000,7,V0127,D001_1
1660,C003691,1430,2290,3754610,6.000000,0.063000,2.000000,4,V0127,D001_1
1661,C003692,1203,851,3157523,4.010000,0.067000,2.000000,33,V0064,D001_2
1662,C003693,2479,257,6505153,6.180000,0.037000,1.000000,-1,,
1663,C003696,1048,915,2750867,12.920000,0.068000,2.000000,33,V0064,D001_2
1664,C003697,2316,2014,6079198,17.480000,0.191000,3.000000,3,V0127,D001_1
1665,C003699,1699,261,4458437,11.450000,0.229000,2.000000,29,V0064,D001_2
1666,C003701,2120,2020,5564900,9.860000,0.175000,3.000000,3,V0127,D001_1
1667,C003703,400,2203,1051803,3.620000,0.079000,3.000000,53,V0267,D001_4
1668,C003711,2143,1749,5624981,21.670000,0.137000,3.000000,-1,,
1669,C003714,955,134,2506054,14.310000,0.153000,3.000000,30,V0064,D001_2
1670,C003717,287,1035,754123,4.310000,0.088000,2.000000,28,V0064,D001_2
1671,C003719,2193,234,5754666,15.930000,0.070000,3.000000,26,V0064,D001_2
1672,C003720,1344,2518,3529174,12.430000,0.075000,3.000000,4,V0127,D001_1
1673,C003721,2055,872,5393192,10.130000,0.133000,3.000000,-1,,
1674,C003722,2171,2473,5699177,18.959999,0.009000,2.000000,7,V0127,D001_1
1675,C003725,98,698,257850,8.850000,0.098000,2.000000,27,V0064,D001_2
1676,C003726,2634,936,6912552,24.680000,0.055000,2.000000,-1,,
1677,C003728,2596,374,6812278,18.420000,0.041000,3.000000,-1,,
1678,C003729,1007,1123,2643491,15.740000,0.011000,2.000000,60,V0267,D001_4
1679,C003732,491,1891,1290275,19.670000,0.107000,2.000000,53,V0267,D001_4
1680,C003733,1884,328,4943944,15.790000,0.026000,1.000000,26,V0064,D001_2
1681,C003736,938,1435,2462747,2.060000,0.149000,2.000000,63,V0004,D001_5
1682,C003738,427,977,1121425,20.389999,0.052000,2.000000,31,V0064,D001_2
1683,C003740,555,554,1456874,16.559999,0.095000,2.000000,33,V0064,D001_2
1684,C003743,2,1160,6408,5.040000,0.198000,3.000000,28,V0064,D001_2
1685,C003744,452,611,1186659,4.400000,0.212000,2.000000,27,V0064,D001_2
1686,C003748,1980,1700,5197220,20.360001,0.027000,3.000000,-1,,
1687,C003750,608,623,1596015,17.219999,0.023000,2.000000,33,V0064,D001_2
1688,C003751,1992,1917,5228925,12.670000,0.236000,2.000000,-1,,
1689,C003753,2272,1723,5963451,22.680000,0.132000,1.000000,1,V0127,D001_1
1690,C003754,1257,1208,3299576,4.230000,0.227000,2.000000,60,V0267,D001_4
1691,C003756,1266,1152,3323136,17.920000,0.080000,1.000000,60,V0267,D001_4
1692,C003757,1338,2475,3513387,5.170000,0.006000,2.000000,4,V0127,D001_1
1693,C003758,115,1238,302998,16.059999,0.129000,2.000000,28,V0064,D001_2
1694,C003762,485,919,1273559,12.360000,0.076000,2.000000,27,V0064,D001_2
1695,C003764,2101,2400,5515424,9.300000,0.089000,2.000000,3,V0127,D001_1
1696,C003765,435,809,1142249,5.550000,0.023000,1.000000,27,V0064,D001_2
1697,C003768,667,1477,1751685,7.280000,0.213000,2.000000,34,V0064,D001_2
1698,C003769,1099,2304,2886080,21.790001,0.206000,1.000000,50,V0267,D001_4
1699,C003771,84,2264,222680,15.180000,0.157000,2.000000,62,V0004,D001_5
1700,C003774,1718,2423,4510455,1.410000,0.036000,2.000000,4,V0127,D001_1
1701,C003777,286,1602,752066,12.180000,0.211000,1.000000,25,V0064,D001_2
1702,C003779,1991,677,5225061,2.240000,0.169000,3.000000,38,V0049,D001_3
1703,C003781,2023,1812,5310164,4.440000,0.069000,2.000000,11,V0231,D001_1
1704,C003784,2405,1527,6312247,9.450000,0.173000,1.000000,1,V0127,D001_1
1705,C003787,1424,1157,3737733,16.360001,0.091000,2.000000,60,V0267,D001_4
1706,C003788,2454,1715,6441011,16.360001,0.121000,2.000000,1,V0127,D001_1
1707,C003792,2192,2424,5754232,7.350000,0.209000,3.000000,3,V0127,D001_1
1708,C003794,2550,593,6691793,13.290000,0.170000,2.000000,-1,,
1709,C003795,17,1661,46269,24.160000,0.103000,1.000000,25,V0064,D001_2
1710,C003797,1771,2129,4649233,11.020000,0.143000,2.000000,7,V0127,D001_1
1711,C003799,1009,1191,2648807,20.350000,0.151000,3.000000,63,V0004,D001_5
1712,C003803,943,2536,2476968,15.080000,0.212000,3.000000,50,V0267,D001_4
1713,C003806,2531,1253,6642597,21.430000,0.103000,2.000000,-1,,
1714,C003807,2192,663,5752471,8.640000,0.109000,2.000000,-1,,
1715,C003808,1877,2579,4927827,24.280001,0.024000,2.000000,-1,,
1716,C003809,117,2311,309319,12.640000,0.214000,3.000000,62,V0004,D001_5
1717,C003814,96,2042,253946,19.490000,0.114000,3.000000,62,V0004,D001_5
1718,C003815,2306,1425,6052369,9.760000,0.156000,3.000000,-1,,
1719,C003817,1119,937,2937193,24.600000,0.050000,1.000000,33,V0064,D001_2
1720,C003823,527,359,1383207,4.620000,0.221000,2.000000,33,V0064,D001_2
1721,C003825,1806,1303,4740247,4.170000,0.088000,1.000000,-1,,
1722,C003830,130,874,341994,11.430000,0.092000,3.000000,27,V0064,D001_2
1723,C003832,1664,224,4366560,11.220000,0.121000,2.000000,29,V0064,D001_2
