Customer_ID,Latitude,Longitude,City,Order_Weight,Order_Volume,Time_Window_Start,Time_Window_End,Service_Time,Priority_Level,Delivery_Type,Return_Flag,x_km,y_km,row,col,Customer_ID_idx,Territory_Depot
C000395,10.778083,106.712880,Ho Chi Minh City,6.400000,0.158000,13:00,18:00,15,1,Locker,False,11669.883856,1191.732637,1349,1452,180,D001_5
C000396,10.795601,106.794994,Ho Chi Minh City,9.380000,0.046000,13:00,20:00,3,3,Home,False,11678.863661,1193.669603,1543,2350,181,D001_1
C000397,10.777372,106.618686,Ho Chi Minh City,8.270000,0.144000,10:00,16:00,6,2,Home,False,11659.583009,1191.654022,1341,422,182,D001_2
C000398,10.823483,106.816052,Ho Chi Minh City,22.080000,0.109000,15:00,20:00,11,2,Home,False,11681.166517,1196.752515,1851,2581,183,D001_1
C000399,10.683162,106.642214,Ho Chi Minh City,15.870000,0.060000,10:00,18:00,11,1,Home,False,11662.155979,1181.237222,300,680,184,D001_2
C000402,10.787607,106.772547,Ho Chi Minh City,2.420000,0.203000,15:00,20:00,7,3,Locker,False,11676.408907,1192.785706,1454,2105,185,D001_4
C000404,10.723967,106.788100,Ho Chi Minh City,22.940000,0.184000,09:00,16:00,13,3,Locker,False,11678.109748,1185.749031,751,2275,186,D001_4
C000406,10.746272,106.707173,Ho Chi Minh City,18.240000,0.203000,09:00,16:00,9,2,Home,False,11669.259751,1188.215295,997,1390,187,D001_2
C000409,10.875182,106.659069,Ho Chi Minh City,22.530000,0.117000,08:00,11:00,15,3,Home,False,11663.999204,1202.468874,2423,864,188,D001_3
C000410,10.744187,106.592374,Ho Chi Minh City,2.330000,0.119000,17:00,21:00,12,2,Home,False,11656.705587,1187.984757,974,135,189,D001_2
C000411,10.677594,106.744740,Ho Chi Minh City,14.660000,0.227000,13:00,18:00,11,1,Home,False,11673.367995,1180.621569,238,1801,190,D001_5
C000412,10.868073,106.725218,Ho Chi Minh City,15.420000,0.085000,17:00,20:00,15,2,Home,True,11671.233112,1201.682832,2344,1587,191,D001_3
C000415,10.863254,106.735830,Ho Chi Minh City,4.240000,0.193000,09:00,12:00,4,2,Home,False,11672.393617,1201.149995,2291,1703,192,D001_1
C000417,10.796990,106.672613,Ho Chi Minh City,6.710000,0.180000,10:00,16:00,5,3,Office,False,11665.480346,1193.823184,1558,1012,193,D001_3
C000418,10.706623,106.646051,Ho Chi Minh City,16.310000,0.213000,08:00,12:00,9,2,Locker,False,11662.575585,1183.831305,559,722,194,D001_2
C000419,10.687314,106.682826,Ho Chi Minh City,22.170000,0.181000,13:00,16:00,4,1,Home,True,11666.597217,1181.696309,345,1124,195,D001_2
C000422,10.807660,106.611610,Ho Chi Minh City,24.740000,0.215000,09:00,16:00,6,1,Home,False,11658.809193,1195.002966,1676,345,196,D001_2
C000425,10.859401,106.761538,Ho Chi Minh City,11.310000,0.194000,08:00,16:00,4,2,Home,False,11675.204987,1200.723969,2248,1985,197,D001_1
C000428,10.812182,106.647586,Ho Chi Minh City,9.850000,0.025000,13:00,18:00,12,2,Home,False,11662.743449,1195.502964,1726,738,198,D001_3
C000430,10.812613,106.801446,Ho Chi Minh City,14.050000,0.039000,08:00,11:00,14,1,Home,False,11679.569237,1195.550619,1731,2421,199,D001_1
C000431,10.806906,106.617842,Ho Chi Minh City,5.290000,0.144000,08:00,16:00,14,1,Home,False,11659.490711,1194.919596,1668,413,200,D001_2
C000432,10.823425,106.748726,Ho Chi Minh City,20.850000,0.009000,08:00,11:00,6,3,Home,False,11673.803895,1196.746102,1850,1844,201,D001_1
C000433,10.782061,106.759600,Ho Chi Minh City,17.930000,0.128000,09:00,18:00,8,2,Locker,False,11674.993051,1192.172485,1393,1963,202,D001_4
C000434,10.754372,106.671539,Ho Chi Minh City,7.930000,0.111000,09:00,18:00,6,2,Office,False,11665.362896,1189.110912,1087,1000,203,D001_2
C000435,10.823107,106.618100,Ho Chi Minh City,17.450000,0.182000,08:00,12:00,11,1,Home,False,11659.518925,1196.710941,1847,416,204,D001_3
C000436,10.810537,106.730927,Ho Chi Minh City,22.370000,0.193000,17:00,21:00,3,3,Home,False,11671.857436,1195.321076,1708,1650,205,D001_1
C000438,10.660056,106.632484,Ho Chi Minh City,18.110000,0.246000,15:00,20:00,11,3,Home,False,11661.091928,1178.682392,44,573,206,D001_2
C000440,10.740716,106.711289,Ho Chi Minh City,13.820000,0.176000,13:00,18:00,8,2,Home,False,11669.709868,1187.600968,936,1435,207,D001_2
C000441,10.836185,106.705835,Ho Chi Minh City,0.930000,0.184000,15:00,18:00,10,2,Home,False,11669.113430,1198.156975,1991,1375,208,D001_3
C000442,10.838072,106.675058,Ho Chi Minh City,22.130000,0.027000,13:00,16:00,5,2,Home,False,11665.747726,1198.365621,2012,1039,209,D001_3
C000444,10.732736,106.666760,Ho Chi Minh City,9.040000,0.208000,13:00,18:00,6,2,Office,False,11664.840275,1186.718620,848,948,210,D001_2
C000445,10.663075,106.626217,Ho Chi Minh City,12.490000,0.201000,09:00,18:00,13,2,Home,False,11660.406582,1179.016203,77,505,211,D001_2
C000448,10.874440,106.737056,Ho Chi Minh City,17.460000,0.172000,15:00,20:00,15,2,Home,True,11672.527690,1202.386831,2414,1717,212,D001_1
C000450,10.779136,106.669728,Ho Chi Minh City,13.940000,0.097000,17:00,21:00,11,1,Home,False,11665.164849,1191.849068,1361,981,213,D001_2
C000451,10.819884,106.657373,Ho Chi Minh City,15.670000,0.201000,10:00,18:00,4,2,Locker,False,11663.813733,1196.354574,1811,845,214,D001_3
C000453,10.736971,106.718817,Ho Chi Minh City,17.010000,0.154000,13:00,16:00,14,2,Home,False,11670.533113,1187.186883,894,1517,215,D001_5
C000456,10.883556,106.697583,Ho Chi Minh City,7.870000,0.160000,17:00,20:00,7,1,Home,False,11668.211010,1203.394787,2515,1285,216,D001_3
C000457,10.803630,106.660088,Ho Chi Minh City,13.470000,0.145000,08:00,12:00,6,2,Home,False,11664.110640,1194.557369,1632,875,217,D001_3
C000458,10.795533,106.810806,Ho Chi Minh City,20.040000,0.123000,17:00,21:00,3,3,Locker,False,11680.592826,1193.662084,1542,2523,218,D001_1
C000462,10.677190,106.719075,Ho Chi Minh City,6.720000,0.124000,10:00,18:00,3,2,Home,False,11670.561327,1180.576898,233,1520,219,D001_2
C000466,10.688034,106.819009,Ho Chi Minh City,2.120000,0.029000,10:00,16:00,10,2,Locker,False,11681.489888,1181.775919,353,2613,220,D001_4
C000468,10.884067,106.673869,Ho Chi Minh City,15.630000,0.199000,08:00,16:00,4,2,Home,False,11665.617699,1203.451288,2521,1026,221,D001_3
C000469,10.855380,106.700388,Ho Chi Minh City,1.450000,0.181000,08:00,16:00,5,3,Home,False,11668.517758,1200.279367,2204,1316,222,D001_3
C000471,10.804543,106.600832,Ho Chi Minh City,5.940000,0.011000,10:00,18:00,13,2,Home,True,11657.630535,1194.658320,1642,227,223,D001_2
C000473,10.690384,106.808389,Ho Chi Minh City,1.000000,0.107000,08:00,16:00,13,2,Home,False,11680.328508,1182.035759,379,2497,224,D001_4
C000474,10.772592,106.631843,Ho Chi Minh City,22.490000,0.153000,10:00,18:00,4,2,Locker,False,11661.021829,1191.125497,1288,566,225,D001_2
C000476,10.746221,106.807082,Ho Chi Minh City,16.760000,0.088000,10:00,18:00,8,2,Locker,False,11680.185578,1188.209656,997,2483,226,D001_4
C000478,10.704940,106.681448,Ho Chi Minh City,13.730000,0.225000,08:00,12:00,13,3,Home,False,11666.446522,1183.645216,540,1109,227,D001_2
C000480,10.787039,106.675372,Ho Chi Minh City,6.510000,0.202000,13:00,20:00,4,2,Home,False,11665.782064,1192.722902,1448,1042,228,D001_2
C000481,10.853607,106.754873,Ho Chi Minh City,20.830000,0.238000,08:00,11:00,6,2,Home,False,11674.476117,1200.083326,2184,1912,229,D001_1
C000485,10.867339,106.682665,Ho Chi Minh City,23.400000,0.136000,10:00,16:00,3,2,Locker,False,11666.579611,1201.601673,2336,1122,230,D001_3
C000486,10.861196,106.776473,Ho Chi Minh City,1.040000,0.128000,17:00,21:00,8,2,Home,False,11676.838245,1200.922442,2268,2148,231,D001_1
C000488,10.768491,106.662651,Ho Chi Minh City,16.950000,0.055000,13:00,20:00,13,2,Home,False,11664.390924,1190.672050,1243,903,232,D001_2
C000490,10.870107,106.667508,Ho Chi Minh City,22.580000,0.162000,08:00,12:00,13,1,Home,False,11664.922075,1201.907731,2367,956,233,D001_3
C000494,10.853991,106.698978,Ho Chi Minh City,0.780000,0.107000,08:00,11:00,6,2,Home,False,11668.363564,1200.125785,2188,1300,234,D001_3
C000495,10.867675,106.785052,Ho Chi Minh City,23.190000,0.113000,17:00,21:00,12,2,Home,False,11677.776426,1201.638825,2340,2242,235,D001_1
C000499,10.848331,106.603745,Ho Chi Minh City,9.650000,0.129000,10:00,16:00,7,3,Home,False,11657.949094,1199.499959,2126,259,236,D001_3
C000501,10.735111,106.813407,Ho Chi Minh City,6.220000,0.076000,10:00,16:00,4,2,Home,False,11680.877266,1186.981223,874,2552,237,D001_4
C000502,10.699424,106.744625,Ho Chi Minh City,5.100000,0.033000,08:00,16:00,9,2,Office,False,11673.355419,1183.035312,479,1800,238,D001_5
C000504,10.716624,106.605621,Ho Chi Minh City,8.910000,0.024000,13:00,20:00,4,2,Home,False,11658.154250,1184.937116,670,279,239,D001_2
C000507,10.665189,106.751901,Ho Chi Minh City,4.350000,0.212000,13:00,18:00,6,2,Locker,False,11674.151106,1179.249948,101,1879,240,D001_5
C000508,10.883583,106.642926,Ho Chi Minh City,20.800000,0.028000,15:00,21:00,11,2,Home,False,11662.233842,1203.397772,2516,687,241,D001_3
C000514,10.790116,106.602715,Ho Chi Minh City,23.880000,0.034000,15:00,21:00,14,2,Home,False,11657.836456,1193.063126,1482,248,242,D001_2
C000515,10.732355,106.735530,Ho Chi Minh City,5.890000,0.011000,10:00,18:00,13,2,Home,False,11672.360810,1186.676492,843,1700,243,D001_5
C000517,10.894079,106.701440,Ho Chi Minh City,7.720000,0.222000,09:00,12:00,15,2,Home,False,11668.632803,1204.558315,2632,1327,244,D001_3
C000519,10.796140,106.603102,Ho Chi Minh City,15.140000,0.066000,09:00,12:00,15,2,Home,False,11657.878777,1193.729200,1549,252,245,D001_2
C000522,10.786483,106.712411,Ho Chi Minh City,16.200000,0.050000,15:00,21:00,9,2,Home,False,11669.832567,1192.661425,1442,1447,246,D001_5
C000524,10.701074,106.769470,Ho Chi Minh City,21.760000,0.023000,09:00,18:00,5,2,Home,False,11676.072413,1183.217752,498,2071,247,D001_4
C000525,10.759281,106.594437,Ho Chi Minh City,11.150000,0.189000,10:00,16:00,11,1,Home,False,11656.931192,1189.653700,1141,157,248,D001_2
C000526,10.671171,106.671991,Ho Chi Minh City,21.320000,0.198000,15:00,20:00,13,2,Home,False,11665.412326,1179.911377,167,1005,249,D001_2
C000527,10.757404,106.595428,Ho Chi Minh City,3.190000,0.045000,10:00,18:00,13,2,Home,False,11657.039566,1189.446160,1120,168,250,D001_2
C000528,10.667948,106.747017,Ho Chi Minh City,8.980000,0.140000,13:00,18:00,4,1,Home,False,11673.617002,1179.555010,131,1826,251,D001_5
C000531,10.691045,106.605498,Ho Chi Minh City,4.840000,0.147000,10:00,18:00,9,3,Home,False,11658.140799,1182.108846,387,278,252,D001_2
C000534,10.686713,106.595831,Ho Chi Minh City,14.520000,0.018000,15:00,18:00,13,2,Home,False,11657.083637,1181.629856,339,172,253,D001_2
C000536,10.869070,106.740625,Ho Chi Minh City,21.280000,0.209000,17:00,20:00,4,2,Home,False,11672.917988,1201.793070,2355,1756,254,D001_1
C000537,10.694019,106.748242,Ho Chi Minh City,24.700000,0.027000,10:00,16:00,5,3,Home,False,11673.750966,1182.437681,420,1839,255,D001_5
C000541,10.692915,106.736601,Ho Chi Minh City,5.730000,0.219000,13:00,18:00,10,3,Home,False,11672.477932,1182.315612,407,1712,256,D001_5
C000545,10.716612,106.638353,Ho Chi Minh City,23.830000,0.172000,13:00,20:00,6,2,Locker,False,11661.733748,1184.935789,669,637,257,D001_2
C000548,10.728099,106.751289,Ho Chi Minh City,5.560000,0.097000,09:00,16:00,3,2,Home,False,11674.084179,1186.205906,796,1872,258,D001_4
C000552,10.751360,106.739645,Ho Chi Minh City,13.440000,0.074000,09:00,16:00,15,2,Home,False,11672.810817,1188.777875,1054,1745,259,D001_4
C000555,10.700971,106.691878,Ho Chi Minh City,1.950000,0.092000,13:00,18:00,3,2,Home,False,11667.587124,1183.206363,496,1223,260,D001_2
C000557,10.841093,106.729208,Ho Chi Minh City,19.990000,0.230000,09:00,18:00,11,2,Home,False,11671.669450,1198.699653,2046,1631,261,D001_1
C000559,10.754791,106.775246,Ho Chi Minh City,2.100000,0.017000,13:00,20:00,4,2,Home,False,11676.704063,1189.157241,1092,2134,262,D001_4
C000560,10.763400,106.583795,Ho Chi Minh City,2.720000,0.154000,17:00,20:00,10,2,Home,False,11655.767407,1190.109138,1187,41,263,D001_2
C000562,10.869233,106.792698,Ho Chi Minh City,10.220000,0.216000,15:00,18:00,15,2,Home,False,11678.612575,1201.811093,2357,2325,264,D001_1
C000567,10.702642,106.621368,Ho Chi Minh City,9.280000,0.197000,15:00,18:00,11,3,Home,False,11659.876307,1183.391126,515,452,265,D001_2
C000568,10.859774,106.699007,Ho Chi Minh City,4.910000,0.169000,09:00,16:00,8,2,Home,False,11668.366735,1200.765211,2252,1301,266,D001_3
C000571,10.666766,106.765350,Ho Chi Minh City,10.160000,0.117000,17:00,20:00,11,2,Home,False,11675.621859,1179.424317,118,2026,267,D001_5
C000572,10.666787,106.642995,Ho Chi Minh City,3.530000,0.213000,17:00,21:00,4,2,Home,False,11662.241387,1179.426639,118,688,268,D001_2
C000573,10.717143,106.717115,Ho Chi Minh City,5.380000,0.212000,15:00,20:00,10,2,Home,False,11670.346986,1184.994502,675,1499,269,D001_2
C000575,10.873505,106.800344,Ho Chi Minh City,19.890000,0.048000,10:00,18:00,3,1,Home,False,11679.448725,1202.283448,2404,2409,270,D001_1
C000587,10.684333,106.685019,Ho Chi Minh City,21.160000,0.063000,10:00,16:00,15,2,Home,False,11666.837039,1181.366700,312,1148,271,D001_2
C000590,10.696317,106.667368,Ho Chi Minh City,22.100000,0.062000,09:00,12:00,3,2,Home,False,11664.906765,1182.691771,445,955,272,D001_2
C000592,10.757840,106.694131,Ho Chi Minh City,3.830000,0.247000,10:00,18:00,15,2,Locker,False,11667.833507,1189.494369,1125,1247,273,D001_2
C000593,10.786980,106.793781,Ho Chi Minh City,17.620000,0.108000,13:00,18:00,4,3,Home,False,11678.731010,1192.716379,1447,2337,274,D001_4
C000594,10.751892,106.691856,Ho Chi Minh City,14.900000,0.224000,09:00,16:00,11,2,Home,False,11667.584718,1188.836698,1059,1223,275,D001_2
C000596,10.713156,106.757963,Ho Chi Minh City,4.380000,0.163000,08:00,16:00,14,3,Home,False,11674.814033,1184.553659,631,1945,276,D001_4
C000599,10.863293,106.623057,Ho Chi Minh City,20.480000,0.128000,15:00,20:00,11,2,Home,False,11660.061012,1201.154307,2291,470,277,D001_3
C000600,10.808872,106.798921,Ho Chi Minh City,3.080000,0.156000,10:00,16:00,10,3,Home,False,11679.293109,1195.136977,1689,2393,278,D001_1
C000608,10.709271,106.794884,Ho Chi Minh City,2.440000,0.243000,08:00,12:00,14,2,Home,False,11678.851631,1184.124094,588,2349,279,D001_4
C000609,10.808348,106.633352,Ho Chi Minh City,19.390000,0.080000,15:00,21:00,14,2,Home,False,11661.186850,1195.079038,1684,583,280,D001_2
C000610,10.712492,106.755689,Ho Chi Minh City,18.500000,0.125000,15:00,20:00,6,2,Home,False,11674.565353,1184.480240,624,1921,281,D001_4
C000612,10.796321,106.672156,Ho Chi Minh City,1.080000,0.131000,09:00,18:00,4,3,Home,False,11665.430370,1193.749213,1551,1007,282,D001_3
C000615,10.808431,106.734925,Ho Chi Minh City,17.340000,0.245000,08:00,11:00,13,2,Locker,False,11672.294648,1195.088216,1685,1693,283,D001_1
C000616,10.790361,106.755718,Ho Chi Minh City,18.730000,0.222000,08:00,11:00,4,2,Home,False,11674.568525,1193.090216,1485,1921,284,D001_1
C000617,10.728832,106.724158,Ho Chi Minh City,16.680000,0.184000,09:00,12:00,4,2,Home,False,11671.117193,1186.286954,804,1576,285,D001_5
C000620,10.833741,106.610774,Ho Chi Minh City,15.650000,0.057000,13:00,18:00,15,1,Home,False,11658.717770,1197.886742,1964,336,286,D001_3
C000626,10.838027,106.679298,Ho Chi Minh City,8.960000,0.177000,13:00,20:00,15,1,Home,False,11666.211403,1198.360645,2012,1085,287,D001_3
C000629,10.769436,106.762638,Ho Chi Minh City,7.490000,0.223000,13:00,18:00,5,2,Home,False,11675.325280,1190.776539,1253,1997,288,D001_4
C000630,10.822786,106.739107,Ho Chi Minh City,14.320000,0.227000,13:00,16:00,10,2,Home,False,11672.751982,1196.675448,1843,1739,289,D001_1
C000632,10.731832,106.584709,Ho Chi Minh City,5.430000,0.094000,17:00,21:00,9,2,Home,False,11655.867360,1186.618664,838,51,290,D001_2
C000633,10.890495,106.665485,Ho Chi Minh City,23.230000,0.058000,17:00,20:00,13,2,Home,False,11664.700844,1204.162032,2592,934,291,D001_3
C000637,10.734398,106.662048,Ho Chi Minh City,4.120000,0.189000,13:00,16:00,5,2,Locker,True,11664.324981,1186.902387,866,897,292,D001_2
C000640,10.895354,106.714545,Ho Chi Minh City,19.580000,0.180000,09:00,16:00,3,1,Home,False,11670.065937,1204.699292,2646,1471,293,D001_3
C000641,10.861100,106.786058,Ho Chi Minh City,23.560000,0.180000,15:00,18:00,6,1,Home,True,11677.886440,1200.911827,2267,2253,294,D001_1
C000645,10.796095,106.617747,Ho Chi Minh City,4.180000,0.079000,10:00,18:00,9,2,Locker,False,11659.480322,1193.724224,1548,412,295,D001_2
C000646,10.875482,106.667498,Ho Chi Minh City,17.470000,0.120000,17:00,20:00,8,2,Home,False,11664.920981,1202.502045,2426,956,296,D001_3
C000650,10.776597,106.784625,Ho Chi Minh City,9.930000,0.190000,10:00,16:00,6,2,Home,False,11677.729730,1191.568330,1333,2237,297,D001_4
C000651,10.752351,106.720002,Ho Chi Minh City,17.580000,0.232000,15:00,18:00,8,3,Home,False,11670.662702,1188.887450,1065,1530,298,D001_5
C000652,10.681513,106.632967,Ho Chi Minh City,19.410000,0.078000,10:00,16:00,7,2,Home,True,11661.144747,1181.054892,281,579,299,D001_2
C000653,10.865000,106.705406,Ho Chi Minh City,0.890000,0.107000,10:00,16:00,10,2,Home,False,11669.066516,1201.343050,2310,1371,300,D001_3
C000656,10.694815,106.802927,Ho Chi Minh City,9.300000,0.123000,15:00,18:00,9,3,Home,False,11679.731196,1182.525695,428,2437,301,D001_4
C000657,10.876246,106.672717,Ho Chi Minh City,22.450000,0.145000,10:00,16:00,14,2,Home,False,11665.491719,1202.586520,2434,1013,302,D001_3
C000661,10.657735,106.768698,Ho Chi Minh City,12.550000,0.142000,15:00,21:00,15,1,Home,True,11675.987989,1178.425759,18,2063,303,D001_5
C000663,10.720784,106.751043,Ho Chi Minh City,6.480000,0.145000,17:00,20:00,15,2,Home,False,11674.057277,1185.397087,716,1870,304,D001_4
C000671,10.819532,106.583788,Ho Chi Minh City,17.830000,0.194000,15:00,20:00,15,2,Home,False,11655.766641,1196.315653,1807,41,305,D001_2
C000672,10.747992,106.590282,Ho Chi Minh City,14.650000,0.049000,13:00,20:00,9,3,Home,False,11656.476811,1188.405475,1016,112,306,D001_2
C000675,10.731609,106.593795,Ho Chi Minh City,12.500000,0.120000,13:00,18:00,12,1,Home,False,11656.860984,1186.594007,835,150,307,D001_2
C000676,10.658329,106.640537,Ho Chi Minh City,17.430000,0.154000,13:00,16:00,9,3,Home,False,11661.972586,1178.491438,25,661,308,D001_2
C000678,10.826392,106.607765,Ho Chi Minh City,20.400000,0.173000,10:00,16:00,8,2,Home,False,11658.388713,1197.074163,1883,303,309,D001_3
C000680,10.667532,106.581484,Ho Chi Minh City,20.680000,0.183000,08:00,11:00,8,2,Home,False,11655.514681,1179.509013,127,15,310,D001_2
C000682,10.824668,106.786107,Ho Chi Minh City,6.090000,0.212000,13:00,20:00,4,2,Home,False,11677.891798,1196.883541,1864,2253,311,D001_1
C000685,10.831412,106.646997,Ho Chi Minh City,11.980000,0.036000,08:00,11:00,14,2,Home,False,11662.679037,1197.629225,1939,732,312,D001_3
C000688,10.865434,106.782266,Ho Chi Minh City,18.360000,0.143000,10:00,18:00,6,2,Home,True,11677.471755,1201.391037,2315,2211,313,D001_1
C000689,10.808274,106.709294,Ho Chi Minh City,9.510000,0.165000,13:00,20:00,3,3,Home,False,11669.491699,1195.070856,1683,1413,314,D001_3
C000690,10.795916,106.760399,Ho Chi Minh City,4.620000,0.152000,13:00,18:00,14,3,Home,False,11675.080428,1193.704432,1546,1972,315,D001_1
C000691,10.681051,106.665693,Ho Chi Minh City,15.500000,0.200000,15:00,20:00,11,2,Home,False,11664.723590,1181.003809,276,936,316,D001_2
C000693,10.866674,106.598466,Ho Chi Minh City,17.930000,0.076000,15:00,20:00,9,1,Home,False,11657.371795,1201.528144,2329,201,317,D001_3
C000698,10.782478,106.610040,Ho Chi Minh City,6.850000,0.148000,13:00,16:00,7,2,Home,False,11658.637502,1192.218592,1398,328,318,D001_2
C000702,10.665942,106.728851,Ho Chi Minh City,18.510000,0.034000,17:00,20:00,11,2,Locker,False,11671.630409,1179.333207,109,1627,319,D001_2
C000704,10.685377,106.617551,Ho Chi Minh City,12.410000,0.032000,10:00,16:00,6,1,Home,False,11659.458888,1181.482135,324,410,320,D001_2
C000706,10.886113,106.730870,Ho Chi Minh City,22.220000,0.053000,10:00,16:00,14,2,Home,False,11671.851202,1203.677514,2544,1649,321,D001_3
C000710,10.829611,106.687759,Ho Chi Minh City,12.410000,0.224000,10:00,16:00,7,2,Home,False,11667.136679,1197.430088,1919,1178,322,D001_3
C000714,10.691306,106.697421,Ho Chi Minh City,1.510000,0.212000,13:00,16:00,4,2,Home,False,11668.193294,1182.137704,390,1283,323,D001_2
C000717,10.805776,106.774581,Ho Chi Minh City,12.530000,0.249000,08:00,16:00,8,2,Locker,False,11676.631340,1194.794652,1655,2127,324,D001_1
C000719,10.715036,106.692452,Ho Chi Minh City,15.940000,0.007000,15:00,18:00,3,3,Home,False,11667.649895,1184.761531,652,1229,325,D001_2
C000720,10.680455,106.693461,Ho Chi Minh City,2.030000,0.176000,13:00,18:00,5,3,Home,False,11667.760237,1180.937909,270,1240,326,D001_2
